person_id,age,gender,income,member_days,offer_received,offer_viewed,offer_completed,viewed_received,completed_viewed,total_trans,total_amount,total_reward,total_profit,prop_reward,total_mean_amount,np_trans,np_amount,np_mean_amount,prop_np_trans,prop_np_amount
p_2702,58.0,F,53000.0,-912,6.0,6.0,2.0,1.0,2.0,4.0,44.25,15.0,29.25,0.3389830508474576,11.0625,2,18.04,9.02,0.5,0.40768361581920903
p_2703,78.0,F,63000.0,-320,4.0,4.0,4.0,1.0,4.0,8.0,125.32000000000001,10.0,115.32000000000001,0.07979572294924991,15.665000000000001,4,67.12,16.78,0.5,0.5355888924353654
p_2704,48.0,M,63000.0,-798,3.0,3.0,2.0,1.0,1.0,7.0,87.05000000000001,10.0,77.05000000000001,0.11487650775416426,12.435714285714287,6,73.5,12.25,0.8571428571428571,0.8443423319931073
p_2705,50.0,M,53000.0,-347,5.0,5.0,3.0,1.0,3.0,10.0,154.82999999999998,10.0,144.82999999999998,0.06458696635019054,15.482999999999999,2,23.02,11.51,0.2,0.1486791965381386
p_2706,65.0,M,75000.0,-925,5.0,4.0,4.0,0.8,2.0,6.0,135.14,20.0,115.13999999999999,0.1479946721918011,22.52333333333333,2,40.11,20.055,0.3333333333333333,0.2968033150806571
p_2707,49.0,F,90000.0,-646,3.0,2.0,2.0,0.6666666666666666,2.0,4.0,106.28,10.0,96.28,0.0940910801656003,26.57,2,41.489999999999995,20.744999999999997,0.5,0.3903838916070756
p_2708,63.0,F,65000.0,-242,4.0,4.0,3.0,1.0,3.0,8.0,148.48000000000002,13.0,135.48000000000002,0.08755387931034482,18.560000000000002,5,91.3,18.259999999999998,0.625,0.6148976293103448
p_2709,48.0,F,59000.0,-344,4.0,3.0,3.0,0.75,3.0,13.0,217.71999999999997,9.0,208.71999999999997,0.04133749770347236,16.747692307692304,10,169.59999999999997,16.959999999999997,0.7692307692307693,0.7789821789454344
p_271,43.0,M,76000.0,-354,5.0,5.0,3.0,1.0,2.0,9.0,157.16,15.0,142.16,0.09544413336726902,17.462222222222223,5,76.63000000000001,15.326000000000002,0.5555555555555556,0.4875922626622551
p_2710,43.0,M,54000.0,0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_2711,26.0,M,39000.0,-1175,5.0,2.0,1.0,0.4,1.0,11.0,29.52,5.0,24.52,0.16937669376693767,2.6836363636363636,6,15.57,2.595,0.5454545454545454,0.5274390243902439
p_2712,34.0,F,49000.0,-247,6.0,5.0,3.0,0.8333333333333334,2.0,12.0,154.2,25.0,129.2,0.1621271076523995,12.85,6,80.27,13.378333333333332,0.5,0.5205577172503243
p_2713,65.0,F,75000.0,-920,5.0,2.0,3.0,0.4,1.0,4.0,80.35,12.0,68.35,0.14934660858743,20.0875,3,49.47,16.49,0.75,0.6156813939016802
p_2714,72.0,F,71000.0,-893,6.0,5.0,2.0,0.8333333333333334,1.0,22.0,106.23,7.0,99.23,0.06589475666007719,4.828636363636364,4,24.77,6.1925,0.18181818181818182,0.233173303210016
p_2715,58.0,F,64000.0,-847,5.0,4.0,2.0,0.8,2.0,15.0,260.41999999999996,15.0,245.41999999999996,0.05759926272943707,17.36133333333333,10,176.9,17.69,0.6666666666666666,0.6792873051224946
p_2716,70.0,F,80000.0,-1047,6.0,3.0,5.0,0.5,3.0,13.0,252.39999999999998,18.0,234.39999999999998,0.07131537242472268,19.415384615384614,10,192.96999999999997,19.296999999999997,0.7692307692307693,0.764540412044374
p_2717,,,,-183,5.0,5.0,1.0,1.0,1.0,8.0,29.950000000000003,2.0,27.950000000000003,0.0667779632721202,3.7437500000000004,1,1.35,1.35,0.125,0.045075125208681135
p_2718,,,,-303,4.0,4.0,0.0,1.0,0.0,8.0,22.06,0.0,22.06,0.0,2.7575,3,9.98,3.3266666666666667,0.375,0.4524025385312784
p_2719,74.0,F,54000.0,-75,5.0,5.0,1.0,1.0,1.0,4.0,60.0,10.0,50.0,0.16666666666666666,15.0,3,45.36,15.12,0.75,0.756
p_272,56.0,F,87000.0,-484,4.0,2.0,3.0,0.5,1.0,11.0,223.46,12.0,211.46,0.05370088606462006,20.314545454545456,10,208.71,20.871000000000002,0.9090909090909091,0.9339926608789045
p_2720,31.0,F,59000.0,-625,4.0,4.0,4.0,1.0,3.0,14.0,199.94,17.0,182.94,0.08502550765229569,14.281428571428572,11,154.03,14.002727272727272,0.7857142857142857,0.7703811143343003
p_2721,62.0,M,79000.0,-295,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_2722,21.0,F,60000.0,-231,6.0,4.0,2.0,0.6666666666666666,0.0,7.0,109.25999999999999,10.0,99.25999999999999,0.09152480322167308,15.608571428571427,4,54.12,13.53,0.5714285714285714,0.4953322350356947
p_2723,50.0,M,64000.0,-526,4.0,3.0,2.0,0.75,2.0,16.0,243.21,13.0,230.21,0.053451749516878415,15.200625,12,188.9,15.741666666666667,0.75,0.776695037210641
p_2724,63.0,F,62000.0,-283,3.0,2.0,2.0,0.6666666666666666,1.0,6.0,78.44,7.0,71.44,0.08924018357980622,13.073333333333332,4,61.82000000000001,15.455000000000002,0.6666666666666666,0.7881183069862316
p_2725,,,,-138,5.0,5.0,0.0,1.0,0.0,2.0,0.58,0.0,0.58,0.0,0.29,2,0.58,0.29,1.0,1.0
p_2726,43.0,F,57000.0,-137,5.0,3.0,1.0,0.6,1.0,6.0,23.57,5.0,18.57,0.21213406873143828,3.9283333333333332,1,6.61,6.61,0.16666666666666666,0.2804412388629614
p_2727,57.0,F,97000.0,-361,5.0,4.0,2.0,0.8,1.0,3.0,65.44999999999999,10.0,55.44999999999999,0.15278838808250575,21.816666666666663,2,40.53,20.265,0.6666666666666666,0.6192513368983958
p_2728,,,,-330,6.0,6.0,2.0,1.0,2.0,4.0,14.780000000000001,6.0,8.780000000000001,0.40595399188092013,3.6950000000000003,0,0.0,0.0,0.0,0.0
p_2729,69.0,M,45000.0,-283,4.0,4.0,1.0,1.0,1.0,2.0,12.809999999999999,2.0,10.809999999999999,0.156128024980484,6.404999999999999,0,0.0,0.0,0.0,0.0
p_273,69.0,F,118000.0,-283,4.0,2.0,1.0,0.5,0.0,2.0,54.1,5.0,49.1,0.09242144177449169,27.05,1,30.76,30.76,0.5,0.5685767097966729
p_2730,51.0,F,54000.0,-65,5.0,5.0,1.0,1.0,1.0,2.0,29.630000000000003,2.0,27.630000000000003,0.06749915626054674,14.815000000000001,1,13.58,13.58,0.5,0.45831927100911235
p_2731,53.0,M,89000.0,-897,3.0,2.0,3.0,0.6666666666666666,2.0,11.0,211.93,17.0,194.93,0.08021516538479687,19.266363636363636,9,169.65,18.85,0.8181818181818182,0.8005001651488699
p_2732,52.0,F,81000.0,-400,4.0,3.0,2.0,0.75,2.0,1.0,15.51,4.0,11.51,0.2578981302385558,15.51,0,0.0,0.0,0.0,0.0
p_2733,57.0,F,61000.0,-29,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_2734,88.0,M,57000.0,-542,4.0,4.0,4.0,1.0,4.0,8.0,118.27000000000001,20.0,98.27000000000001,0.1691045911896508,14.783750000000001,4,48.07,12.0175,0.5,0.4064428849243257
p_2735,79.0,M,114000.0,-1060,4.0,3.0,3.0,0.75,2.0,4.0,117.89999999999999,10.0,107.89999999999999,0.08481764206955048,29.474999999999998,2,63.67,31.835,0.5,0.5400339270568278
p_2736,60.0,F,94000.0,-735,2.0,2.0,2.0,1.0,2.0,3.0,61.3,8.0,53.3,0.1305057096247961,20.433333333333334,1,24.59,24.59,0.3333333333333333,0.40114192495921697
p_2737,,,,-676,3.0,3.0,0.0,1.0,0.0,5.0,18.689999999999998,0.0,18.689999999999998,0.0,3.7379999999999995,0,0.0,0.0,0.0,0.0
p_2738,41.0,M,67000.0,-339,5.0,3.0,2.0,0.6,1.0,7.0,25.520000000000003,4.0,21.520000000000003,0.1567398119122257,3.6457142857142864,3,15.4,5.133333333333334,0.42857142857142855,0.603448275862069
p_2739,22.0,F,43000.0,-666,5.0,2.0,1.0,0.4,0.0,9.0,122.34000000000002,2.0,120.34000000000002,0.016347882949158083,13.593333333333335,3,44.6,14.866666666666667,0.3333333333333333,0.3645577897662252
p_274,60.0,O,94000.0,-160,5.0,5.0,4.0,1.0,3.0,6.0,857.75,22.0,835.75,0.025648498979889245,142.95833333333334,1,27.87,27.87,0.16666666666666666,0.03249198484406879
p_2740,52.0,M,82000.0,-204,4.0,4.0,3.0,1.0,3.0,7.0,157.83,22.0,135.83,0.13939048343154026,22.54714285714286,2,52.44,26.22,0.2857142857142857,0.33225622505227137
p_2741,58.0,M,95000.0,-1697,1.0,1.0,1.0,1.0,1.0,5.0,111.33,5.0,106.33,0.044911524297134645,22.266,4,70.22,17.555,0.8,0.630737447228959
p_2742,69.0,F,87000.0,-844,5.0,4.0,5.0,0.8,2.0,14.0,363.03999999999996,29.0,334.03999999999996,0.07988100484795065,25.93142857142857,12,286.52,23.876666666666665,0.8571428571428571,0.7892243278977523
p_2743,44.0,M,66000.0,-835,5.0,5.0,3.0,1.0,3.0,8.0,120.1,7.0,113.1,0.058284762697751874,15.0125,4,73.6,18.4,0.5,0.6128226477935054
p_2744,52.0,F,113000.0,-304,4.0,4.0,1.0,1.0,1.0,3.0,64.16,10.0,54.16,0.15586034912718205,21.386666666666667,2,46.29,23.145,0.6666666666666666,0.7214775561097257
p_2745,46.0,O,91000.0,-275,6.0,5.0,5.0,0.8333333333333334,4.0,3.0,70.28999999999999,16.0,54.28999999999999,0.22762839664248116,23.429999999999996,0,0.0,0.0,0.0,0.0
p_2746,49.0,M,114000.0,-73,5.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_2747,47.0,F,62000.0,-339,6.0,6.0,6.0,1.0,5.0,14.0,202.53999999999994,15.0,187.53999999999994,0.0740594450478918,14.467142857142852,8,120.3,15.0375,0.5714285714285714,0.5939567492840923
p_2748,,,,-110,5.0,3.0,0.0,0.6,0.0,3.0,0.6200000000000001,0.0,0.6200000000000001,0.0,0.2066666666666667,2,0.32,0.16,0.6666666666666666,0.5161290322580644
p_2749,53.0,F,40000.0,-1070,5.0,4.0,4.0,0.8,2.0,24.0,69.67000000000002,23.0,46.670000000000016,0.3301277450839672,2.9029166666666675,2,5.9799999999999995,2.9899999999999998,0.08333333333333333,0.08583321372183146
p_275,81.0,M,70000.0,-785,4.0,3.0,3.0,0.75,2.0,9.0,153.94,10.0,143.94,0.06496037417175524,17.104444444444443,5,69.67999999999999,13.935999999999998,0.5555555555555556,0.4526438872287904
p_2750,59.0,M,68000.0,-335,2.0,2.0,0.0,1.0,0.0,5.0,20.32,0.0,20.32,0.0,4.064,3,17.82,5.94,0.6,0.8769685039370079
p_2751,34.0,M,67000.0,-1560,3.0,2.0,1.0,0.6666666666666666,1.0,9.0,49.09,5.0,44.09,0.10185373803218578,5.454444444444444,8,43.0,5.375,0.8888888888888888,0.8759421470767976
p_2752,,,,-1068,5.0,4.0,0.0,0.8,0.0,14.0,32.33,0.0,32.33,0.0,2.309285714285714,1,3.17,3.17,0.07142857142857142,0.09805134549953604
p_2753,67.0,M,57000.0,-23,4.0,4.0,0.0,1.0,0.0,6.0,22.96,0.0,22.96,0.0,3.8266666666666667,2,5.37,2.685,0.3333333333333333,0.23388501742160278
p_2754,43.0,F,94000.0,-391,6.0,6.0,5.0,1.0,4.0,14.0,1251.99,25.0,1226.99,0.019968210608710932,89.42785714285715,8,1106.48,138.31,0.5714285714285714,0.8837770269730589
p_2755,64.0,M,57000.0,-348,5.0,2.0,0.0,0.4,0.0,5.0,11.67,0.0,11.67,0.0,2.334,1,1.92,1.92,0.2,0.16452442159383032
p_2756,55.0,F,56000.0,-92,3.0,2.0,0.0,0.6666666666666666,0.0,5.0,17.72,0.0,17.72,0.0,3.5439999999999996,4,15.879999999999999,3.9699999999999998,0.8,0.8961625282167043
p_2757,67.0,F,113000.0,-22,3.0,1.0,2.0,0.3333333333333333,0.0,6.0,127.07,4.0,123.07,0.031478712520657905,21.17833333333333,6,127.07,21.17833333333333,1.0,1.0
p_2758,18.0,M,53000.0,-618,3.0,2.0,1.0,0.6666666666666666,1.0,11.0,137.41,3.0,134.41,0.02183247216359799,12.491818181818182,7,121.85,17.407142857142855,0.6363636363636364,0.8867622443781384
p_2759,51.0,M,35000.0,-27,4.0,4.0,3.0,1.0,2.0,9.0,70.08999999999999,9.0,61.08999999999999,0.1284063347125125,7.787777777777777,4,30.91,7.7275,0.4444444444444444,0.4410044228848624
p_276,42.0,M,91000.0,-479,5.0,4.0,3.0,0.8,2.0,6.0,139.98,12.0,127.97999999999999,0.08572653236176597,23.33,4,98.53999999999999,24.634999999999998,0.6666666666666666,0.7039577082440348
p_2760,38.0,M,38000.0,-351,3.0,2.0,0.0,0.6666666666666666,0.0,5.0,9.52,0.0,9.52,0.0,1.904,3,5.0200000000000005,1.6733333333333336,0.6,0.527310924369748
p_2761,,,,-305,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_2762,27.0,M,74000.0,-418,4.0,2.0,2.0,0.5,1.0,14.0,47.000000000000014,7.0,40.000000000000014,0.14893617021276592,3.357142857142858,4,14.07,3.5175,0.2857142857142857,0.2993617021276595
p_2763,,,,-199,4.0,4.0,1.0,1.0,1.0,13.0,33.51999999999999,3.0,30.51999999999999,0.08949880668257759,2.5784615384615375,1,3.63,3.63,0.07692307692307693,0.10829355608591888
p_2764,27.0,M,50000.0,-1750,4.0,4.0,1.0,1.0,1.0,10.0,20.319999999999997,3.0,17.319999999999997,0.14763779527559057,2.0319999999999996,6,11.96,1.9933333333333334,0.6,0.5885826771653545
p_2765,,,,-309,4.0,1.0,0.0,0.25,0.0,1.0,1.51,0.0,1.51,0.0,1.51,0,0.0,0.0,0.0,0.0
p_2766,,,,-235,1.0,1.0,1.0,1.0,1.0,2.0,15.21,2.0,13.21,0.13149243918474687,7.605,1,2.5700000000000003,2.5700000000000003,0.5,0.16896778435239976
p_2767,25.0,M,74000.0,-1746,5.0,4.0,4.0,0.8,3.0,26.0,84.98,16.0,68.98,0.1882795951988703,3.2684615384615388,11,32.68,2.9709090909090907,0.4230769230769231,0.3845610731936926
p_2768,56.0,F,84000.0,-610,4.0,4.0,4.0,1.0,3.0,6.0,124.91999999999999,30.0,94.91999999999999,0.24015369836695488,20.819999999999997,2,49.94,24.97,0.3333333333333333,0.39977585654819087
p_2769,61.0,F,96000.0,-313,5.0,5.0,4.0,1.0,3.0,7.0,167.45,17.0,150.45,0.10152284263959392,23.92142857142857,3,58.86,19.62,0.42857142857142855,0.351507912809794
p_277,75.0,M,71000.0,-1293,3.0,3.0,0.0,1.0,0.0,17.0,50.559999999999995,0.0,50.559999999999995,0.0,2.974117647058823,2,4.27,2.135,0.11764705882352941,0.08445411392405064
p_2770,57.0,F,87000.0,-1020,6.0,5.0,6.0,0.8333333333333334,3.0,10.0,272.23,24.0,248.23000000000002,0.08816074642765308,27.223000000000003,6,160.22000000000003,26.703333333333337,0.6,0.5885464496932741
p_2771,66.0,F,108000.0,-688,5.0,3.0,3.0,0.6,1.0,8.0,945.09,12.0,933.09,0.012697203440942132,118.13625,7,919.3,131.32857142857142,0.875,0.9727115936048418
p_2772,,,,-6,5.0,5.0,0.0,1.0,0.0,1.0,0.8200000000000001,0.0,0.8200000000000001,0.0,0.8200000000000001,1,0.8200000000000001,0.8200000000000001,1.0,1.0
p_2773,70.0,M,51000.0,-801,6.0,6.0,1.0,1.0,1.0,10.0,107.29,2.0,105.29,0.018641066268990585,10.729000000000001,7,78.75000000000001,11.250000000000002,0.7,0.7339919843415045
p_2774,65.0,F,36000.0,-192,4.0,3.0,3.0,0.75,1.0,14.0,123.64000000000001,17.0,106.64000000000001,0.13749595600129405,8.831428571428573,9,89.74000000000001,9.971111111111112,0.6428571428571429,0.7258168877385959
p_2775,60.0,F,54000.0,-748,6.0,5.0,6.0,0.8333333333333334,4.0,9.0,141.20999999999998,27.0,114.20999999999998,0.19120458891013387,15.689999999999998,3,49.8,16.599999999999998,0.3333333333333333,0.3526662417675802
p_2776,64.0,F,115000.0,-832,4.0,2.0,1.0,0.5,1.0,5.0,97.46,3.0,94.46,0.03078185922429715,19.491999999999997,3,59.72,19.906666666666666,0.6,0.6127642109583419
p_2777,53.0,M,55000.0,-274,5.0,1.0,0.0,0.2,0.0,3.0,13.39,0.0,13.39,0.0,4.463333333333334,3,13.39,4.463333333333334,1.0,1.0
p_2778,27.0,M,34000.0,-689,4.0,4.0,3.0,1.0,3.0,18.0,50.989999999999995,7.0,43.989999999999995,0.137281819964699,2.8327777777777774,10,24.28,2.428,0.5555555555555556,0.4761717983918416
p_2779,62.0,F,77000.0,-768,4.0,2.0,0.0,0.5,0.0,1.0,19.62,0.0,19.62,0.0,19.62,1,19.62,19.62,1.0,1.0
p_278,62.0,M,73000.0,-180,6.0,4.0,1.0,0.6666666666666666,0.0,7.0,27.23,5.0,22.23,0.1836210062431142,3.89,2,8.27,4.135,0.2857142857142857,0.3037091443261109
p_2780,,,,-11,5.0,5.0,0.0,1.0,0.0,2.0,3.77,0.0,3.77,0.0,1.885,0,0.0,0.0,0.0,0.0
p_2781,20.0,M,33000.0,-1281,5.0,4.0,2.0,0.8,2.0,18.0,124.91000000000001,8.0,116.91000000000001,0.06404611320150508,6.939444444444445,8,95.45000000000002,11.931250000000002,0.4444444444444444,0.7641501881354577
p_2782,82.0,F,53000.0,-35,4.0,4.0,0.0,1.0,0.0,5.0,14.08,0.0,14.08,0.0,2.816,1,0.97,0.97,0.2,0.06889204545454546
p_2783,59.0,M,38000.0,-337,4.0,1.0,0.0,0.25,0.0,2.0,3.2199999999999998,0.0,3.2199999999999998,0.0,1.6099999999999999,1,1.59,1.59,0.5,0.49378881987577644
p_2784,,,,-743,5.0,4.0,0.0,0.8,0.0,7.0,16.62,0.0,16.62,0.0,2.3742857142857146,1,5.74,5.74,0.14285714285714285,0.345367027677497
p_2785,,,,-759,6.0,5.0,1.0,0.8333333333333334,1.0,8.0,19.490000000000002,5.0,14.490000000000002,0.2565418163160595,2.4362500000000002,0,0.0,0.0,0.0,0.0
p_2786,32.0,F,68000.0,-501,6.0,3.0,5.0,0.5,2.0,14.0,229.64,32.0,197.64,0.13934854554955584,16.40285714285714,12,177.10999999999999,14.759166666666665,0.8571428571428571,0.7712506531963073
p_2787,86.0,M,55000.0,-162,5.0,3.0,0.0,0.6,0.0,3.0,6.680000000000001,0.0,6.680000000000001,0.0,2.226666666666667,1,2.97,2.97,0.3333333333333333,0.44461077844311375
p_2788,90.0,F,101000.0,-292,4.0,2.0,3.0,0.5,0.0,3.0,95.7,22.0,73.7,0.22988505747126436,31.900000000000002,1,21.22,21.22,0.3333333333333333,0.22173458725182862
p_2789,24.0,M,62000.0,-33,4.0,1.0,0.0,0.25,0.0,1.0,7.05,0.0,7.05,0.0,7.05,1,7.05,7.05,1.0,1.0
p_279,55.0,F,54000.0,-812,5.0,5.0,5.0,1.0,4.0,14.0,220.47,19.0,201.47,0.08617952555903298,15.747857142857143,6,105.64000000000001,17.60666666666667,0.42857142857142855,0.47915816210822343
p_2790,,,,-1467,4.0,4.0,2.0,1.0,2.0,8.0,24.270000000000003,10.0,14.270000000000003,0.4120313143798928,3.0337500000000004,5,12.44,2.488,0.625,0.5125669550885866
p_2791,54.0,F,63000.0,-850,4.0,3.0,3.0,0.75,1.0,12.0,201.41999999999996,10.0,191.41999999999996,0.049647502730612664,16.784999999999997,11,184.70999999999998,16.79181818181818,0.9166666666666666,0.9170390229371463
p_2792,65.0,M,48000.0,-359,6.0,5.0,1.0,0.8333333333333334,0.0,6.0,11.53,0.0,11.53,0.0,1.9216666666666666,3,5.61,1.87,0.5,0.48655680832610587
p_2793,85.0,F,97000.0,-788,4.0,4.0,4.0,1.0,3.0,6.0,144.45000000000002,28.0,116.45000000000002,0.1938386985115957,24.075000000000003,2,43.4,21.7,0.3333333333333333,0.3004499826929733
p_2794,79.0,M,71000.0,-638,4.0,3.0,3.0,0.75,2.0,6.0,124.64,23.0,101.64,0.18453145057766368,20.773333333333333,4,93.47000000000001,23.367500000000003,0.6666666666666666,0.7499197689345316
p_2795,55.0,F,83000.0,-204,4.0,3.0,1.0,0.75,0.0,2.0,37.79,5.0,32.79,0.13231013495633767,18.895,2,37.79,18.895,1.0,1.0
p_2796,54.0,M,37000.0,-207,6.0,4.0,2.0,0.6666666666666666,1.0,18.0,167.95000000000002,7.0,160.95000000000002,0.041679071152128606,9.330555555555556,10,89.78,8.978,0.5555555555555556,0.534563858291158
p_2797,,,,-1797,6.0,6.0,2.0,1.0,2.0,13.0,30.91,8.0,22.91,0.2588159171789065,2.3776923076923078,3,6.5600000000000005,2.186666666666667,0.23076923076923078,0.21222905208670334
p_2798,56.0,M,54000.0,-78,6.0,4.0,0.0,0.6666666666666666,0.0,7.0,18.83,0.0,18.83,0.0,2.69,3,4.84,1.6133333333333333,0.42857142857142855,0.25703664365374407
p_2799,,,,-429,4.0,2.0,0.0,0.5,0.0,4.0,13.06,0.0,13.06,0.0,3.265,1,5.58,5.58,0.25,0.4272588055130168
p_28,33.0,F,52000.0,-303,6.0,3.0,1.0,0.5,1.0,9.0,17.9,2.0,15.899999999999999,0.111731843575419,1.9888888888888887,4,4.9399999999999995,1.2349999999999999,0.4444444444444444,0.2759776536312849
p_280,65.0,M,39000.0,-288,6.0,4.0,4.0,0.6666666666666666,3.0,8.0,82.41999999999999,20.0,62.41999999999999,0.24265954865323955,10.302499999999998,4,51.519999999999996,12.879999999999999,0.5,0.625090997330745
p_2800,28.0,M,46000.0,-211,3.0,2.0,0.0,0.6666666666666666,0.0,3.0,7.03,0.0,7.03,0.0,2.3433333333333333,2,4.87,2.435,0.6666666666666666,0.6927453769559032
p_2801,60.0,F,88000.0,-227,5.0,4.0,3.0,0.8,2.0,7.0,167.77,13.0,154.77,0.07748703582285271,23.967142857142857,3,71.49,23.83,0.42857142857142855,0.42611909161351846
p_2802,20.0,M,74000.0,-69,5.0,1.0,1.0,0.2,0.0,3.0,7.369999999999999,5.0,2.369999999999999,0.6784260515603799,2.4566666666666666,2,6.569999999999999,3.2849999999999997,0.6666666666666666,0.8914518317503393
p_2803,66.0,F,49000.0,-351,2.0,1.0,0.0,0.5,0.0,11.0,32.010000000000005,0.0,32.010000000000005,0.0,2.9100000000000006,8,25.5,3.1875,0.7272727272727273,0.796626054358013
p_2804,65.0,F,63000.0,-248,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_2805,48.0,F,71000.0,-218,5.0,5.0,3.0,1.0,3.0,7.0,43.05,15.0,28.049999999999997,0.34843205574912894,6.1499999999999995,4,16.75,4.1875,0.5714285714285714,0.389082462253194
p_2806,43.0,M,46000.0,-224,5.0,2.0,1.0,0.4,1.0,5.0,14.919999999999998,2.0,12.919999999999998,0.13404825737265416,2.9839999999999995,1,0.74,0.74,0.2,0.04959785522788204
p_2807,69.0,M,33000.0,-107,4.0,1.0,0.0,0.25,0.0,2.0,3.63,0.0,3.63,0.0,1.815,2,3.63,1.815,1.0,1.0
p_2808,75.0,M,60000.0,-74,5.0,4.0,0.0,0.8,0.0,3.0,7.15,0.0,7.15,0.0,2.3833333333333333,0,0.0,0.0,0.0,0.0
p_2809,59.0,M,68000.0,-348,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
p_281,52.0,M,46000.0,-514,6.0,2.0,2.0,0.3333333333333333,0.0,10.0,141.64,7.0,134.64,0.0494210674950579,14.163999999999998,5,131.54999999999998,26.309999999999995,0.5,0.9287630612821237
p_2810,46.0,M,35000.0,-16,5.0,4.0,0.0,0.8,0.0,6.0,14.290000000000001,0.0,14.290000000000001,0.0,2.381666666666667,2,5.45,2.725,0.3333333333333333,0.3813855843247026
p_2811,,,,-607,5.0,3.0,1.0,0.6,1.0,7.0,16.73,2.0,14.73,0.1195457262402869,2.39,0,0.0,0.0,0.0,0.0
p_2812,33.0,M,49000.0,-1471,6.0,4.0,4.0,0.6666666666666666,2.0,17.0,62.78,15.0,47.78,0.23892959541255177,3.692941176470588,9,38.56,4.2844444444444445,0.5294117647058824,0.6142083466071998
p_2813,59.0,F,77000.0,-504,6.0,5.0,6.0,0.8333333333333334,5.0,10.0,229.57,20.0,209.57,0.08711939713377184,22.957,4,94.25999999999999,23.564999999999998,0.4,0.4105937186914666
p_2814,73.0,M,105000.0,-186,4.0,1.0,4.0,0.25,1.0,5.0,149.32999999999998,12.0,137.32999999999998,0.08035893658340588,29.865999999999996,4,122.72,30.68,0.8,0.8218040581262975
p_2815,26.0,M,37000.0,-1039,5.0,5.0,4.0,1.0,3.0,14.0,123.51,25.0,98.51,0.20241276010039672,8.822142857142858,8,74.03,9.25375,0.5714285714285714,0.5993846652092948
p_2816,,,,-1126,3.0,1.0,0.0,0.3333333333333333,0.0,7.0,18.34,0.0,18.34,0.0,2.62,7,18.34,2.62,1.0,1.0
p_2817,68.0,F,78000.0,-379,6.0,2.0,5.0,0.3333333333333333,1.0,4.0,71.57000000000001,24.0,47.57000000000001,0.3353360346513902,17.892500000000002,3,51.010000000000005,17.003333333333334,0.75,0.7127287969819757
p_2818,71.0,M,38000.0,-340,3.0,1.0,0.0,0.3333333333333333,0.0,7.0,18.169999999999998,0.0,18.169999999999998,0.0,2.5957142857142856,5,8.92,1.784,0.7142857142857143,0.4909190974133187
p_2819,53.0,F,75000.0,-700,4.0,3.0,3.0,0.75,2.0,6.0,118.66000000000001,15.0,103.66000000000001,0.12641159615708747,19.776666666666667,4,80.35000000000001,20.087500000000002,0.6666666666666666,0.6771447834147986
p_282,30.0,F,40000.0,-284,5.0,5.0,3.0,1.0,2.0,8.0,110.78999999999999,15.0,95.78999999999999,0.13539128080151638,13.848749999999999,5,68.86,13.772,0.625,0.6215362397328279
p_2820,86.0,M,78000.0,-465,5.0,4.0,3.0,0.8,3.0,5.0,129.60999999999999,10.0,119.60999999999999,0.07715454054471106,25.921999999999997,2,48.81,24.405,0.4,0.3765913123987347
p_2821,39.0,M,74000.0,-935,4.0,3.0,3.0,0.75,2.0,13.0,255.55999999999995,17.0,238.55999999999995,0.06652058225074348,19.658461538461534,8,148.81,18.60125,0.6153846153846154,0.5822898732195964
p_2822,55.0,F,39000.0,-48,6.0,4.0,0.0,0.6666666666666666,0.0,6.0,16.96,0.0,16.96,0.0,2.8266666666666667,0,0.0,0.0,0.0,0.0
p_2823,54.0,F,79000.0,-967,4.0,3.0,3.0,0.75,2.0,8.0,176.82000000000002,9.0,167.82000000000002,0.0508992195453003,22.102500000000003,4,110.18,27.545,0.5,0.6231195566112431
p_2824,34.0,F,52000.0,-1190,5.0,3.0,2.0,0.6,2.0,20.0,74.72999999999999,7.0,67.72999999999999,0.0936705473036264,3.7364999999999995,11,37.78,3.4345454545454546,0.55,0.5055533253044293
p_2825,54.0,M,99000.0,-847,5.0,4.0,5.0,0.8,3.0,12.0,347.37999999999994,24.0,323.37999999999994,0.0690886061373712,28.948333333333327,7,192.35999999999999,27.479999999999997,0.5833333333333334,0.5537451781910301
p_2826,63.0,M,32000.0,-268,6.0,3.0,0.0,0.5,0.0,7.0,14.219999999999999,0.0,14.219999999999999,0.0,2.031428571428571,4,6.1,1.525,0.5714285714285714,0.4289732770745429
